Address,ChildListingUrl,ChildListings,Description,DispensaryName,Email,Facebook,Friday,Instagram,ListingUrl,Listings,Monday,Phone,Saturday,State,StoreUrl,Sunday,Thursday,Tuesday,Twitter,Type,Website,Wednesday,latitude,longitude
,https://weedmaps.com/dispensaries/in/united-states/california/fresno,Fresno,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/north-oc,Fullerton,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/garden-grove,Garden Grove,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/central-san-diego,Gaslamp District,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/glendale--2,Glendale,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/goleta-isla-vista,Goleta / Isla Vista,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/florida/st-petersburg,St. Petersburg,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida,Florida,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/florida/tallahassee,Tallahassee,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida,Florida,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/florida/tampa,Tampa,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida,Florida,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/florida/the-villages,The Villages,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida,Florida,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/granite-bay-folsom,Granite Bay / Folsom,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/harbor-city-wilmington,Harbor City / Wilmington,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/alameda-county-haywardtri-valley,Hayward / Castro Valley,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/helendale,Helendale,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/hemet,Hemet,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/high-desert,Hesperia,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/hollywood,Hollywood,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/central-coast-brands/san-fernando-valley--2/hollywood-brands,Hollywood Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/huntington-beach,Huntington Beach,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/imperial-beach-otay-mesa,Imperial Beach / Otay Mesa,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/inglewood-hawthorne-crenshaw-leimert-park,Inglewood / Hawthorne / Crenshaw / Leimert Park,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/florida/west-palm-beach,West Palm Beach,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida,Florida,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/alamosa,Alamosa,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lake-forest,Irvine,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/mira-loma,Jurupa Valley,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/korea-town-echo-park,Korea Town / Echo Park,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/laguna-beach,Laguna Beach,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/la-jolla,La Jolla,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lake-arrowhead,Lake Arrowhead,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lake-elsinore,Lake Elsinore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/south-oc,Lake Forest,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/arizona/lake-havasu-parker,Lake Havasu / Parker,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lake-isabella,Lake Isabella / Ridgecrest,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/antonito,Antonito,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/aspen-colorado,Aspen,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/aurora,"Aurora, CO",,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/boulder,Boulder,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/canon-city,Cañon City,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/central-rockies,Central Rockies,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/colorado-springs,Colorado Springs,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/cortez,Cortez,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/denver-downtown,Denver Downtown,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/glendalewa-park-west,Denver East,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/denver-highlands,Denver Highlands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lake-tahoe,Lake Tahoe,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/denver-international-airport,Denver International Airport,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/denver-north,Denver North,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/south-denver-dtc,Denver South,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/durango,Durango,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/vail,Eagle County / Vail Valley,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/eastern-slope,Eastern Slope,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/ft-collins,Fort Collins,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/fort-morgan-ne-colorado,Fort Morgan / NE Colorado,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/glenwood-springs,Glenwood Springs,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/greeley-loveland,Greeley / Loveland,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/lafayette-louisville,Lafayette / Louisville,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/south-denver,"Lakewood, CO",,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lakewood-california,"Lakewood, CA",,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/east-san-diego,La Mesa,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/city-of-industry,La Puente,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lassen-county,Lassen County,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lax,LAX / Playa Del Rey / El Segundo,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/laytonville,Laytonville,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/south-east-san-diego,Lemon Grove / Spring Valley,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/south-contra-costa,Livermore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/lompoc-solvang,Lompoc / Solvang,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/madera,Madera,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/malibu,Malibu / Pacific Palisades,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/longmont,Lyons / Longmont,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/moffat,Moffat,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/montrose,Montrose,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/mammoth-lakes,Mammoth Lakes / Inyo County,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/manteca,Manteca,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/marin,Marin,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/martinez,Martinez / Pleasant Hill,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/mendocino,Mendocino,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/menifee-winchester,Menifee / Winchester,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/merced,Merced,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/midtownculver-city,Mid Town,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/central-san-diego-clubs,Mission Valley,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/northglenn-thornton,Northglenn,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/north-west-colorado,North West Colorado,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/pagosa-springs,Pagosa Springs,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/pueblo,Pueblo,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/ridgway,Ridgway,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/rocky-ford,Rocky Ford,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/silverthorne,Silverthorne,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/summit-eagle-county,Summit County / Breckenridge,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/telluride,Telluride,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/colorado/trinidad,Trinidad,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado,Colorado,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/mission-viejo,Mission Viejo,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/modesto,Modesto,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/monterey-county,Monterey,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/moreno-valley,Moreno Valley,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/morgan-hill-gilroy-hollister,Morgan Hill / Gilroy / Hollister,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/morro-bay-los-osos,Morro Bay / Los Osos,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/palo-alto,Mountain View / Palo Alto,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/mt-shasta,Mt Shasta,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/murrieta,Murrieta,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/needles,Needles / Blythe,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/newport-beach,Newport Beach,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/normal-heights-north-park,Normal Heights / North Park,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/northern-california-brands,Northern California Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/north-hollywood,North Hollywood,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/north-long-beach,North Long Beach / Signal Hill,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/north-oc-brands,North OC Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/northridgechatsworth,Northridge / Chatsworth / Reseda,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/north-san-diego-brands,North San Diego Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/oakdale-riverbank,Oakdale / Riverbank,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/oakhurst,Oakhurst,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/oakland,Oakland,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/stockton-modesto-brands/bay-area--2/bay-area/oakland-brands,Oakland Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/ocean-beach,Ocean Beach,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/oceansidecarlsbad,Oceanside,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/ojai,Ojai,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/ontario-montclair,Ontario / Montclair,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/orland-willows,Orland / Willows,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/oroville,Oroville,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/oxnard-camarillo,Oxnard / Camarillo,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/pacific-beach,Pacific Beach,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/thousand-palmspalm-desert,Palm Desert / Rancho Mirage,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/palm-springs,Palm Springs,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/palm-springs-brands,Palm Springs Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/paradise,Paradise,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/pasadena,Pasadena,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/paso-robles-atascadero-morro-bay,Paso Robles / Atascadero,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/patterson,Patterson,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/perris,Perris,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/plumas-county,Plumas County,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/pomona,Pomona,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/north-inland,Poway / Mira Mesa,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/primm,Primm,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/ramona-julian,Ramona / Julian,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/rancho-cucamonga,Rancho Cucamonga,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/rancho-santa-margarita,Rancho Santa Margarita,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/red-bluff,Red Bluff,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/redding,Redding,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/redlandsmentone,Redlands / Mentone,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/richmond-hercules,Richmond / Hercules,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/rio-vista,Rio Vista,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/riverside,Riverside,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/riverside-brands,Riverside Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/rosamond-mojave,Rosamond / Mojave,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/the-foothils-sacramento,Roseville / Rocklin,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/sacramento,Sacramento,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/sacramento-brands,Sacramento Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/sacramento-south,Sacramento South,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/salinas,Salinas,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/san-bernardino,San Bernardino,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/san-bernardino-brands,San Bernardino Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/san-clemente,San Clemente,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/san-dimas-la-verne,San Dimas / La Verne,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/california/central-coast-brands/san-fernando-valley--2/san-fernando-valley-brands,San Fernando Valley Brands,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california,California,,,,United States,,,,,,,,,,
